ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PICTH DEGREES,ATTITUDE INDICATOR BANK DEGREES
 9_5_2018 9:41:14,-2.739576, -16.320175, -5.336191, 2252.555176, 4037.469727, -0.167656, -0.954566, 
 9_5_2018 9:41:15,3.685972, -16.320175, -5.336191, 2252.555176, 4037.469727, -0.167656, -0.954566, 
 9_5_2018 9:41:15,3.685972, 8.003036, -5.336191, 2252.555176, 4037.469727, -0.167656, -0.954566, 
 9_5_2018 9:41:15,3.685972, 8.003036, -1.831241, 2252.555176, 4037.469727, -0.167656, -0.954566, 
 9_5_2018 9:41:15,3.685972, 8.003036, -1.831241, 2252.542480, 4037.469727, -0.167656, -0.954566, 
 9_5_2018 9:41:15,3.685972, 8.003036, -1.831241, 2252.542480, 4045.528076, -0.167656, -0.954566, 
 9_5_2018 9:41:15,3.685972, 8.003036, -1.831241, 2252.542480, 4045.528076, -0.172113, -0.954566, 
 9_5_2018 9:41:15,3.685972, 8.003036, -1.831241, 2252.542480, 4045.528076, -0.172113, -0.997378, 
 9_5_2018 9:41:16,-0.458429, 8.003036, -1.831241, 2252.542480, 4045.528076, -0.172113, -0.997378, 
 9_5_2018 9:41:16,-0.458429, -7.202874, -1.831241, 2252.542480, 4045.528076, -0.172113, -0.997378, 
 9_5_2018 9:41:16,-0.458429, -7.202874, -3.266909, 2252.542480, 4045.528076, -0.172113, -0.997378, 
 9_5_2018 9:41:16,-0.458429, -7.202874, -3.266909, 2252.529785, 4045.528076, -0.172113, -0.997378, 
 9_5_2018 9:41:16,-0.458429, -7.202874, -3.266909, 2252.529785, 4051.250732, -0.172113, -0.997378, 
 9_5_2018 9:41:16,-0.458429, -7.202874, -3.266909, 2252.529785, 4051.250732, -0.158835, -0.997378, 
 9_5_2018 9:41:16,-0.458429, -7.202874, -3.266909, 2252.529785, 4051.250732, -0.158835, -1.023205, 
 9_5_2018 9:41:17,0.559693, -7.202874, -3.266909, 2252.529785, 4051.250732, -0.158835, -1.023205, 
 9_5_2018 9:41:17,0.559693, 1.055935, -3.266909, 2252.529785, 4051.250732, -0.158835, -1.023205, 
 9_5_2018 9:41:17,0.559693, 1.055935, -1.716945, 2252.529785, 4051.250732, -0.158835, -1.023205, 
 9_5_2018 9:41:17,0.559693, 1.055935, -1.716945, 2252.517090, 4051.250732, -0.158835, -1.023205, 
 9_5_2018 9:41:17,0.559693, 1.055935, -1.716945, 2252.517090, 4053.401855, -0.158835, -1.023205, 
